STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AL,Albania,2020,,22.5,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AL,Albania,2021,,31.1,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AL,Albania,2022,,37.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AL,Albania,2023,,38.4,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AL,Albania,2024,,36.3,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2020,,51.7,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2021,,56.0,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2022,,62.0,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2023,,59.5,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2024,,57.1,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BA,Bosnia and Herzegovina,2020,,34.6,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BA,Bosnia and Herzegovina,2021,,42.8,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BA,Bosnia and Herzegovina,2022,,48.3,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BA,Bosnia and Herzegovina,2023,,43.9,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BA,Bosnia and Herzegovina,2024,,42.8,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2020,,79.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2021,,89.6,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2022,,95.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2023,,84.2,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2024,,79.2,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2020,,56.4,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2021,,61.8,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2022,,70.0,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2023,,61.9,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2024,,55.8,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2020,,64.1,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2021,,71.1,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2022,,76.1,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2023,,73.3,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2024,,72.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2020,,79.6,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2021,,90.8,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2022,,105.6,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2023,,97.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2024,,96.7,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2020,,67.8,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2021,,70.6,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2022,,72.4,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2023,,69.0,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2024,,69.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2020,,39.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2021,,42.7,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2022,,45.8,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2023,,43.4,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2024,,41.8,,p,provisional,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2020,,55.0,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2021,,59.2,,,,,
dataflow,ESTAT:TET00003(1.0),Exports of goods and services in % of GDP,A,Annual,P6,Exports of goods and services,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2022,,70.8,,,,,
