STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-07,,45,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-08,,46,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-09,,50,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-10,,47,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-11,,47,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2024-12,,47,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2025-01,,46,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2025-02,,51,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2025-03,,49,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2025-04,,47,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EE,Estonia,2025-05,,47,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-06,,362,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-07,,414,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-08,,405,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-09,,410,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-10,,407,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-11,,403,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2024-12,,385,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2025-01,,402,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2025-02,,390,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2025-03,,393,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2025-04,,342,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EL,Greece,2025-05,,318,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-06,,2333,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-07,,2311,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-08,,2276,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-09,,2238,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-10,,2196,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-11,,2181,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2024-12,,2188,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2025-01,,2197,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2025-02,,2206,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2025-03,,2223,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2025-04,,2228,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,ES,Spain,2025-05,,2223,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-06,,10212,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-07,,10129,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-08,,10031,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-09,,10038,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-10,,9955,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-11,,9892,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2024-12,,10051,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2025-01,,10195,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2025-02,,10163,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2025-03,,10285,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2025-04,,10149,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,EU27_2020,European Union - 27 countries (from 2020),2025-05,,10188,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-06,,188,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-07,,185,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-08,,177,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-09,,182,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-10,,190,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-11,,191,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2024-12,,182,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2025-01,,192,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2025-02,,186,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2025-03,,203,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2025-04,,189,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FI,Finland,2025-05,,193,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-06,,1717,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-07,,1678,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-08,,1650,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-09,,1649,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-10,,1646,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-11,,1660,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2024-12,,1657,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2025-01,,1666,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2025-02,,1678,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2025-03,,1700,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2025-04,,1629,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,FR,France,2025-05,,1611,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-06,,69,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-07,,69,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-08,,68,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-09,,67,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-10,,65,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-11,,65,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2024-12,,64,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2025-01,,63,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2025-02,,63,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2025-03,,63,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2025-04,,62,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HR,Croatia,2025-05,,61,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-06,,168,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-07,,165,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-08,,166,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-09,,168,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-10,,170,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-11,,173,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2024-12,,171,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2025-01,,168,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2025-02,,168,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2025-03,,162,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2025-04,,172,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,HU,Hungary,2025-05,,171,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-06,,89,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-07,,90,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-08,,81,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-09,,80,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-10,,81,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-11,,81,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2024-12,,85,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2025-01,,87,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2025-02,,86,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2025-03,,91,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2025-04,,78,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IE,Ireland,2025-05,,79,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IS,Iceland,2024-06,,5,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IS,Iceland,2024-07,,5,,,,,
dataflow,ESTAT:TEILM012(1.0),Unemployment by sex - age group 25-74,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",Y25-74,From 25 to 74 years,T,Total,THS_PER,Thousand persons,IS,Iceland,2024-08,,5,,,,,
