STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2024-09,,4.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2024-10,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2024-11,,4.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2024-12,,4.3,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2025-01,,3.9,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2025-02,,3.6,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2025-03,,3.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2025-04,,3.5,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,BG,Bulgaria,2025-05,,3.7,,,,,
dataflow,ESTAT:TEILM020(1.0),Unemployment rate by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,M,Males,PC_ACT,Percentage of population in the labour force,CH,Switzerland,2024-07,,4.4,,,,,
